"x1lliihq","x1lliihq 2","x1i10hfl href","x193iq5w","html-span","xpdipgo src","x1i10hfl","x1i10hfl href 2","_aacl","x1i10hfl 3","x1i10hfl href 4","_a9ze","x193iq5w 2","_aaqe"
"","","https://www.instagram.com/p/CxYfVrctRug/liked_by/","Me gusta","7","","","","","","","","",""
"","","https://www.instagram.com/dpv.otiliapedroza/","Ver traducción","","https://instagram.fmex1-1.fna.fbcdn.net/v/t51.2885-19/369254647_1232880960708558_1320948880074572551_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=jNxCxjiLxSYAX_1N3fz&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfB4ScceYcbFmajZgqVkBV7NZsm48PxwC-nClY5b3OMT9g&oe=65326F95&_nc_sid=fc8dfb","dpv.otiliapedroza","https://www.instagram.com/dpv.otiliapedroza/","Así se vivió el Macrosimulacro Nacional por sismo 2023.","#macrosimulacro","https://www.instagram.com/explore/tags/macrosimulacro/","3 sem","",""
"","","https://www.instagram.com/p/CxYfVrctRug/","","","","","","","","","","","19 de septiembre"
"","","https://www.instagram.com/p/CxYb_ioOLQA/liked_by/","Me gusta","108","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/difgdl/","Ver traducción","","https://instagram.fmex1-6.fna.fbcdn.net/v/t51.2885-19/250919146_877783616462381_3046230409423527948_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-6.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ZqsBiTsiyIkAX9HZH-V&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfCo1c_ba2nouUfFGigsePA30O3V2prG16DZqms_tW8MoQ&oe=65325EE8&_nc_sid=fc8dfb","difgdl","https://www.instagram.com/difgdl/","Siguiendo los lineamientos de seguridad y apegados a las indicaciones de Protección Civil, nos unimos al  realizado a nivel nacional, con el cual reforzamos los protocolos de evaluación para actuar de forma efectiva ante una emergencia. Agradecemos a quienes colaboraron responsablemente y fomentaron la cultura de la Protección Civil 🦺 a través de este ejercicio preventivo.La preparación de hoy, nos protege mañana. ⛑️","#MacroSimulacro","https://www.instagram.com/explore/tags/macrosimulacro/","3 sem","Responder",""
"","","https://www.instagram.com/p/CxYb_ioOLQA/","","","","","","","","","","","19 de septiembre"
"","","https://www.instagram.com/p/CxYXap9OFGF/liked_by/","Me gusta","7","","","","","","","","",""
"","","https://www.instagram.com/ctmjaliscoftj/","Ver traducción","","https://instagram.fmex1-2.fna.fbcdn.net/v/t51.2885-19/123138838_394838194984128_47430041599948937_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=x_TuC1GnSuQAX-jQPom&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfC9WfA3PqFx2xqF6dILBR9z2RLkSp2_pT21CF0dQua8MA&oe=653369EB&_nc_sid=fc8dfb","ctmjaliscoftj","https://www.instagram.com/ctmjaliscoftj/","Nuestro Secretario General, el Licenciado Juan Huerta Peres, hoy en la conmemoración del , es necesario manifestar que:La solidaridad como Mexicanos, ante cualquier adversidad nos une y nos hace invensibles.","#DíaNacionalDeProtecciónCivil","https://www.instagram.com/explore/tags/d%C3%ADanacionaldeprotecci%C3%B3ncivil/","3 sem","",""
"","","https://www.instagram.com/p/CxYXap9OFGF/","","","","","","","","","","","19 de septiembre"
"","","https://www.instagram.com/p/CxXC-b0u89A/liked_by/","Me gusta","273","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/juanjosefrangie/","Ver traducción","","https://instagram.fmex1-2.fna.fbcdn.net/v/t51.2885-19/380259403_2059255401078390_6521757698985470647_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=TUaRLIs4DYIAX-Ki7Pv&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBWR0wLBDTAZEgT6_vqrLG1QjQtteVRM4DqZySx4jGUag&oe=6532A869&_nc_sid=f5838a","juanjosefrangie","https://www.instagram.com/juanjosefrangie/","Estoy muy contento de platicarles que hoy asistí al , un encuentro de talla mundial que reúne a las mejores tenistas. 🎾Además de convivir con mi amigo , pude platicar con  y ver un gran juego de este deporte. 💪🏼Ya saben que Zapopan es sede de grandes eventos ☝🏼 y seguiremos trabajando en equipo para impulsar el deporte y turismo en nuestra ciudad. 🫱🏼‍🫲🏽","","","3 sem","Responder",""
"","","https://www.instagram.com/p/CxXC-b0u89A/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxWdnnJulYS/liked_by/","Me gusta","33","","","","","","","","",""
"","","https://www.instagram.com/juanjosefrangie/","Ver traducción","","https://instagram.fmex1-2.fna.fbcdn.net/v/t51.2885-19/380259403_2059255401078390_6521757698985470647_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=TUaRLIs4DYIAX-Ki7Pv&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfDs3lxSZ9Csns6-8ulxsS5pQSkq2tQRcqeRJeQ8ZwEh4w&oe=6532A869&_nc_sid=fc8dfb","juanjosefrangie","https://www.instagram.com/juanjosefrangie/","Me da gusto compartirles que hoy participé en la rueda de prensa para anunciar las  2023. Estamos trabajando en equipo para que puedan disfrutar de una de las tradiciones más padrísimas 😁, que además deja una derrama económica muy importante en Zapopan y la zona metropolitana. ¡Prepárense que ya vienen! ✌🏼","","","4 sem","",""
"","","https://www.instagram.com/p/CxWdnnJulYS/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxWcKmFujik/liked_by/","Me gusta","589","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/esteban.estrada07/","Ver traducción","","https://instagram.fmex1-6.fna.fbcdn.net/v/t51.2885-19/313291349_508637941135996_2262806495719518921_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-6.fna.fbcdn.net&_nc_cat=104&_nc_ohc=qCiyH6a8XJEAX8jnGQP&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfBFoG9vhAEEQ0KA02lHFZPm430EE56IN43_u1wvcQF-bA&oe=65329875&_nc_sid=fc8dfb","esteban.estrada07","https://www.instagram.com/esteban.estrada07/","Es un orgullo formar parte de lo que serán las mejores  en la historia de Jalisco, les prometo que a esta edición le estamos poniendo toda el alma, el corazón, y la misma pasión que caracteriza a este gran equipo que se ha encargado de llevarles los mejores eventos en nuestro estado.Este 2023 tendremos a artistas de talla internacional como lo son Black Eyed Peas, y otros nacionales pero muy queridos, tendremos por mencionar a algunos a OV7, Reik, Danna Paola y mucho más.Los esperamos como siempre lo hemos hecho, con una sonrisa, con la mejor actitud y con la alegría que caracteriza a Fiestas de Octubre.Bienvenidos sean al lugar más feliz de México.","#SomosJalisco","https://www.instagram.com/explore/tags/somosjalisco/","4 sem","Responder",""
"","","https://www.instagram.com/p/CxWcKmFujik/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxWKcyCRpWh/liked_by/","Me gusta","6","","","","","","","","",""
"Todavía no hay comentarios.","Inicia la conversación.","","","","","","","","","","","",""
"","","https://www.instagram.com/p/CxWKcyCRpWh/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxWH_OKusFU/liked_by/","Me gusta","120","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/juventudesgdl/","Ver traducción","","https://instagram.fmex1-4.fna.fbcdn.net/v/t51.2885-19/356801897_254646110630023_3058667687183736098_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ySbK6TMOFvAAX92e78O&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfCBL3DzliqbJzsGXdA-vscXeiCeDIg522c2lElzC1gm3w&oe=65321C46&_nc_sid=fc8dfb","juventudesgdl","https://www.instagram.com/juventudesgdl/","Así vivimos la semifinal de “Guerras de bandas” en conjunto con . ¡Felicidades a las 6 bandas ganadoras! 🤩Nos vemos el próximo viernes 22 en la gran final 🤟🎸.","#EmprendeJovenLaPerla","https://www.instagram.com/explore/tags/emprendejovenlaperla/","4 sem","1 Me gusta",""
"","","https://www.instagram.com/p/CxWH_OKusFU/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxWF0xIu0-K/liked_by/","Me gusta","3327","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/isa_viramontes/","Ver traducción","","https://instagram.fmex1-2.fna.fbcdn.net/v/t51.2885-19/334548436_1285936525601904_1526342935501569023_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=jEHjaBs2OrUAX8UnEIS&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfBHYu8-_CNCPKDEVyp2P_ySAVhxTTKzDQN55UfcgfJHjg&oe=65322007&_nc_sid=fc8dfb","isa_viramontes","https://www.instagram.com/isa_viramontes/","Guadalajara hermosa! ❤️🇲🇽 me encantas!!!","#gdl","https://www.instagram.com/explore/tags/gdl/","4 sem","Responder",""
"","","https://www.instagram.com/p/CxWF0xIu0-K/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxWAJKQO_SH/liked_by/","Me gusta","192","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/juanjosefrangie/","Ver traducción","","https://instagram.fmex1-2.fna.fbcdn.net/v/t51.2885-19/380259403_2059255401078390_6521757698985470647_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=TUaRLIs4DYIAX-Ki7Pv&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfDs3lxSZ9Csns6-8ulxsS5pQSkq2tQRcqeRJeQ8ZwEh4w&oe=6532A869&_nc_sid=fc8dfb","juanjosefrangie","https://www.instagram.com/juanjosefrangie/","Miles de personas corrieron este fin de semana las calles de nuestro centro histórico y el de  en la Carrera por la Independencia. 🇲🇽Gracias a las y los runners que se la aventaron todo el con espíritu patrio y aún con lluvia. 💪🏼 Sigan a  para que no se pierdan ninguna carrera del serial Corramos Zapopan.","","","4 sem","1 Me gusta",""
"","","https://www.instagram.com/p/CxWAJKQO_SH/","","","","","","","","","","","18 de septiembre"
"reproducciones","","","","661","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/almitagastelum/","Ver traducción","","https://instagram.fmex1-4.fna.fbcdn.net/v/t51.2885-19/361937544_1541975683274144_8946802540196513677_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-4.fna.fbcdn.net&_nc_cat=108&_nc_ohc=6rWKR-ZGx3UAX_RjMXd&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfDnE5KetX0f8jNsdq35R8m0NJtcjaSU9hsJm1-sHEkVbQ&oe=65328492&_nc_sid=fc8dfb","almitagastelum","https://www.instagram.com/almitagastelum/","Fiestas de Octubre  Presentación De Cartelera","#auditoriobenitojuarez","https://www.instagram.com/explore/tags/auditoriobenitojuarez/","4 sem","Responder",""
"","","https://www.instagram.com/p/CxVxUzEOz5Z/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxVtV_JuTid/liked_by/","Me gusta","67","","","","","","","","",""
"","","https://www.instagram.com/fontiveros76/","Ver traducción","","https://instagram.fmex1-5.fna.fbcdn.net/v/t51.2885-19/310691550_2935473816756529_8774502403936716082_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-5.fna.fbcdn.net&_nc_cat=101&_nc_ohc=4lUpC5b_HuAAX8_I2FT&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfATeiomollUg79oI51s4kT-fLII2l4ZsOzk4UxdEGEbmA&oe=65330A43&_nc_sid=fc8dfb","fontiveros76","https://www.instagram.com/fontiveros76/","Los mercados municipales son de gran importancia para nuestra ciudad, por eso, realizamos una intervención para recuperar la imagen del Mercado Manuel M. Diéguez para que los locatarios, vecinos y usuarios puedan disfrutar del espacio público y comercios que benefician la economía local.","","","4 sem","",""
"","","https://www.instagram.com/p/CxVtV_JuTid/","","","","","","","","","","","18 de septiembre"
"","","https://www.instagram.com/p/CxVs2c-uz65/liked_by/","Me gusta","287","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/juanjosefrangie/","Ver traducción","","https://instagram.fmex1-2.fna.fbcdn.net/v/t51.2885-19/380259403_2059255401078390_6521757698985470647_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=TUaRLIs4DYIAX-Ki7Pv&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBWR0wLBDTAZEgT6_vqrLG1QjQtteVRM4DqZySx4jGUag&oe=6532A869&_nc_sid=f5838a","juanjosefrangie","https://www.instagram.com/juanjosefrangie/","Pablo y yo somos amigos desde hace 30 años y jamás nos imaginamos que gobernaríamos en equipo las dos ciudades más bonitas e importantes de Jalisco: Zapopan y Guadalajara.Sabes cuánto te quiero y respeto, amigo , gracias por tus palabras.","","","4 sem","1 Me gusta",""
"","","https://www.instagram.com/p/CxVs2c-uz65/","","","","","","","","","","","18 de septiembre"
"Les gusta a  y","","https://www.instagram.com/p/CxUKoxNsDru/liked_by/","personas más","387","https://instagram.fmex1-2.fna.fbcdn.net/v/t51.2885-19/362701252_635703145196747_231193715163587709_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=FXvQyMbxiPEAX_sj5oO&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfCN3RtYafE0fuYLAzglXMK5Nrot6g_ZVg72jEHqj9jfOQ&oe=6533803F&_nc_sid=fc8dfb","","https://www.instagram.com/p/CxUKoxNsDru/liked_by/","amocdmx","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/tytux/","Ver traducción","","https://instagram.fmex1-4.fna.fbcdn.net/v/t51.2885-19/249088298_425349979192449_4446858610548597630_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-4.fna.fbcdn.net&_nc_cat=109&_nc_ohc=kzcrFkfc814AX_GDLUL&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfCFC1QVH731lpBxWpUgm3_Y1Y5JiHlWahcgGz47-Wt5Bg&oe=65332B22&_nc_sid=fc8dfb","tytux","https://www.instagram.com/tytux/","En septiembre los edificios se pintan de verde, blanco y rojo en honor al aniversario de la Independencia de México.-Rotonda de los jaliscienses ilustres. Resultado de una sesión/caminata con dos excelentes fotógrafos. y .","#mxfotografosmx","https://www.instagram.com/explore/tags/mxfotografosmx/","4 sem","Responder",""
"","","https://www.instagram.com/p/CxUKoxNsDru/","","","","","","","","","","","17 de septiembre"
"","","https://www.instagram.com/p/CxTh8PBObN0/liked_by/","Me gusta","16","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/juanma_munguia/","Ver traducción","","https://instagram.fmex1-1.fna.fbcdn.net/v/t51.2885-19/382260296_166778239807062_3541263306746591101_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=kOQ5Lb_VBbAAX-Y-KNE&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfAwJ0FBtAOFym4jskE4WYqPBzlQoQDrPjD9mkuBpg30RQ&oe=6533B149&_nc_sid=fc8dfb","juanma_munguia","https://www.instagram.com/juanma_munguia/","😱 ¿Les gusta el pulque? Pues tienen que probar esta bebida ancestral de Pulque Degollado en el  de Guadalajara.Podrán degustar un pulque natural o curado, también tienen mixología, mezcales, raicilla y ricos snacks.📌 Se ubica en la calle Liceo entre Juan Manuel y San Felipe.","#Centrohistórico","https://www.instagram.com/explore/tags/centrohist%C3%B3rico/","4 sem","1 Me gusta",""
"","","https://www.instagram.com/p/CxTh8PBObN0/","","","","","","","","","","","17 de septiembre"
"","","https://www.instagram.com/p/CxR93UFOEV7/liked_by/","Me gusta","31","","","","","","","","",""
"","","https://www.instagram.com/cheo.gdl/","Ver traducción","","https://instagram.fmex1-1.fna.fbcdn.net/v/t51.2885-19/359174462_794607045592682_1126742447235275236_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=slUkfnYcaKwAX9stwIe&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfBPSG3cwkwWFxCSKNbxI49QV89qQ8qCXBEqN94T4CFVnA&oe=6532811B&_nc_sid=fc8dfb","cheo.gdl","https://www.instagram.com/cheo.gdl/","Conmemorar la Independencia de nuestro país me llena de orgullo, una noche inolvidable la de ayer. ¡Viva Jalisco! ¡Viva México!","","","4 sem","",""
"","","https://www.instagram.com/p/CxR93UFOEV7/","","","","","","","","","","","16 de septiembre"
"","","https://www.instagram.com/p/CxRr6a5uDOl/liked_by/","Me gusta","106","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/andrescanalesleano/","Ver traducción","","https://instagram.fmex1-6.fna.fbcdn.net/v/t51.2885-19/311790125_411150354545236_9097929733731595651_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-6.fna.fbcdn.net&_nc_cat=104&_nc_ohc=KeQK_5Q3W78AX-9I3QS&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfDHLIFvCnx0SB7rMniCH0eSYnfmioQXWyPm8sfzjkhsag&oe=65326390&_nc_sid=fc8dfb","andrescanalesleano","https://www.instagram.com/andrescanalesleano/","Con la piel chinita 🇲🇽🔔🙌🏻 Gracias por esta emotiva y especial noche gobernador  y presidente   Una celebración entre amigos y colegas ¡Viva México! 🔔🥳 ¡Viva !","#guadalajara","https://www.instagram.com/explore/tags/guadalajara/","4 sem","1 Me gusta",""
"","","https://www.instagram.com/p/CxRr6a5uDOl/","","","","","","","","","","","16 de septiembre"
"","","https://www.instagram.com/p/CxPbRQFKqrG/liked_by/","Me gusta","579","","","","","","","","",""
"Opciones del comentario","Me gusta","","Ver traducción","","https://instagram.fmex1-4.fna.fbcdn.net/v/t51.2885-19/374559868_703952414906767_1550352450307596466_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=lm4EZQSB0wIAX9Le24N&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfAIV3bjwXroub9BJ_czop4czKsTWWjbJYYobHHLQp7azA&oe=6533369B&_nc_sid=f5838a","pablolemusn","https://www.instagram.com/pablolemusn/","¡Viva México! 🇲🇽 Hoy, en este día lleno de alegría y emoción, celebramos con orgullo la valentía y determinación de aquellos héroes y heroínas, que lucharon por un mejor país e iniciaron el movimiento por la independencia de nuestra tierra. 🎉Agradezco al Gobernador  por la invitación para conmemorar este importante día para las y los mexicanos. Nuestra historia nos ha enseñado que la unidad es la clave para superar cualquier desafío y alcanzar grandes logros.¡Ánimo, Jalisco, ánimo, México! 💪","#VivaMéxico","https://www.instagram.com/explore/tags/vivam%C3%A9xico/","4 sem","2 Me gusta",""
"","","https://www.instagram.com/p/CxPbRQFKqrG/","","","","","","","","","","","15 de septiembre"
"Les gusta a  y","","https://www.instagram.com/p/CxQrtrzusuc/liked_by/","otras personas","","","","https://www.instagram.com/toki_chan_/","","","","","toki_chan_",""
"","","https://www.instagram.com/itsdariavv21/","Ver traducción","","https://instagram.fmex1-4.fna.fbcdn.net/v/t51.2885-19/390994583_1367691300766520_2206910629090146444_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-4.fna.fbcdn.net&_nc_cat=108&_nc_ohc=a01xFezEE_wAX-ub0Rf&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfAE8O6iaSA8cXcFA3gY-bdoOVSCdN8X_fSI1GVqWfl8Bw&oe=65334937&_nc_sid=fc8dfb","itsdariavv21","https://www.instagram.com/itsdariavv21/","Así se siente México 🇲🇽","#diadelaindependencia","https://www.instagram.com/explore/tags/diadelaindependencia/","4 sem","",""
"","","https://www.instagram.com/p/CxQrtrzusuc/","","","","","","","","","","","16 de septiembre"
"","","https://www.instagram.com/p/CxQnReAxdFG/liked_by/","Me gusta","720","","","","","","","","",""
"Opciones del comentario","Me gusta","https://www.instagram.com/gabycardenas1/","Ver traducción","","https://instagram.fmex1-6.fna.fbcdn.net/v/t51.2885-19/391316254_994343448351112_4242845263730187800_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmex1-6.fna.fbcdn.net&_nc_cat=104&_nc_ohc=QU1PaW9zQCIAX9Ezgq3&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfAFYyCxTsqcI_B5YcZkbI5KeBWOQyWmRCKXrlGrqkUdEg&oe=6533AE68&_nc_sid=fc8dfb","gabycardenas1","https://www.instagram.com/gabycardenas1/","¡VIVA ZAPOPAN, VIVA JALISCO Y VIVA MÉXICO! Celebramos con mucho orgullo a la tierra más bonita 🫶🏼🇲🇽❤️ honrando la memoria de quienes nos dieron patria y libertad, que Dios bendiga nuestra tierra siempre y cada familia jalisciense.Gracias al presidente  por invitarnos a festejar con nuestra gente en Zapopan, y al gobernador  por invitarnos a compartir el orgullo de ser mexicanas y mexicanos.","#16Septiembre","https://www.instagram.com/explore/tags/16septiembre/","4 sem","Responder",""
