,texto,tokens,sentimiento
532,en el día internacional de las lenguas de señas generemos conciencia sobre la importancia de la comunicación como un derecho fundamental para las personas con diversidad funcional auditiva,"['en', 'el', 'día', 'internacional', 'de', 'las', 'lenguas', 'de', 'señas', 'generemos', 'conciencia', 'sobre', 'la', 'importancia', 'de', 'la', 'comunicación', 'como', 'un', 'derecho', 'fundamental', 'para', 'las', 'personas', 'con', 'diversidad', 'funcional', 'auditiva']",0.0
533,una estrategia integral y coordinada entre las fuerzas de seguridad del estado es la clave para fortalecer y cuidar instituciones como la,"['una', 'estrategia', 'integral', 'y', 'coordinada', 'entre', 'las', 'fuerzas', 'de', 'seguridad', 'del', 'estado', 'es', 'la', 'clave', 'para', 'fortalecer', 'y', 'cuidar', 'instituciones', 'como', 'la']",0.0
534,la transformación y la esperanza recorren nuestro estado seguiremos de la mano del pueblo nadie se quedará atrás,"['la', 'transformación', 'y', 'la', 'esperanza', 'recorren', 'nuestro', 'estado', 'seguiremos', 'de', 'la', 'mano', 'del', 'pueblo', 'nadie', 'se', 'quedará', 'atrás']",0.0
535,como coordinadora del grupo parlamentario del pes en el pleno del senado expuse nuestro respaldo al dictamen enviado por el presidente en materia de seguridad confiamos en que este camino para la reconstrucción de paz requiere de unidad y estar libre de discursos de odio,"['como', 'coordinadora', 'del', 'grupo', 'parlamentario', 'del', 'pes', 'en', 'el', 'pleno', 'del', 'senado', 'expuse', 'nuestro', 'respaldo', 'al', 'dictamen', 'enviado', 'por', 'el', 'presidente', 'en', 'materia', 'de', 'seguridad', 'confiamos', 'en', 'que', 'este', 'camino', 'para', 'la', 'reconstrucción', 'de', 'paz', 'requiere', 'de', 'unidad', 'y', 'estar', 'libre', 'de', 'discursos', 'de', 'odio']",0.0
536,es tiempo de definiciones méxico necesita de voluntad más allá de las filias partidistas para combatir la violencia y la inseguridad que vive el país,"['es', 'tiempo', 'de', 'definiciones', 'méxico', 'necesita', 'de', 'voluntad', 'más', 'allá', 'de', 'las', 'filias', 'partidistas', 'para', 'combatir', 'la', 'violencia', 'y', 'la', 'inseguridad', 'que', 'vive', 'el', 'país']",0.0
537,en el,"['en', 'el']",0.0
538,hoy en el,"['hoy', 'en', 'el']",0.0
539,"estamos estrenando cuenta de tik tok con un tutorial de chiles en nogada para celebrar estas fiestas patrias 

les invito a seguirme","['estamos', 'estrenando', 'cuenta', 'de', 'tik', 'tok', 'con', 'un', 'tutorial', 'de', 'chiles', 'en', 'nogada', 'para', 'celebrar', 'estas', 'fiestas', 'patrias', 'les', 'invito', 'a', 'seguirme']",0.3612
540,en cada recorrido escuchamos atendemos y brindamos acompañamiento para que juntas y juntos construyamos un mejor estado nuestra labor legislativa se fortalece con sus opiniones,"['en', 'cada', 'recorrido', 'escuchamos', 'atendemos', 'y', 'brindamos', 'acompañamiento', 'para', 'que', 'juntas', 'y', 'juntos', 'construyamos', 'un', 'mejor', 'estado', 'nuestra', 'labor', 'legislativa', 'se', 'fortalece', 'con', 'sus', 'opiniones']",0.0
541,a 212 años del grito de independencia evento que  marcó el inició del movimiento de lucha por la soberanía de nuestro país honramos la memoria de las mujeres y hombres que nos dieron patria y libertad viva méxico,"['a', '212', 'años', 'del', 'grito', 'de', 'independencia', 'evento', 'que', 'marcó', 'el', 'inició', 'del', 'movimiento', 'de', 'lucha', 'por', 'la', 'soberanía', 'de', 'nuestro', 'país', 'honramos', 'la', 'memoria', 'de', 'las', 'mujeres', 'y', 'hombres', 'que', 'nos', 'dieron', 'patria', 'y', 'libertad', 'viva', 'méxico']",0.0
542,la convicción el optimismo y alegría que nos distingue nos llena de orgullo,"['la', 'convicción', 'el', 'optimismo', 'y', 'alegría', 'que', 'nos', 'distingue', 'nos', 'llena', 'de', 'orgullo']",0.0
543,"hoy se cumplen 198 años de que el pueblo de chiapas tomara en sus manos el control de su destino y decidió en un plebiscito integrar la república mexicana por convicción

invito a las y los chiapanecos a que sigamos sintiéndonos orgullosos de nuestra cultura y tradiciones","['hoy', 'se', 'cumplen', '198', 'años', 'de', 'que', 'el', 'pueblo', 'de', 'chiapas', 'tomara', 'en', 'sus', 'manos', 'el', 'control', 'de', 'su', 'destino', 'y', 'decidió', 'en', 'un', 'plebiscito', 'integrar', 'la', 'república', 'mexicana', 'por', 'convicción', 'invito', 'a', 'las', 'y', 'los', 'chiapanecos', 'a', 'que', 'sigamos', 'sintiéndonos', 'orgullosos', 'de', 'nuestra', 'cultura', 'y', 'tradiciones']",0.0
544,desde la memoria la verdad la justicia y la no repetición de la violencia construyamos la reconciliación nacional,"['desde', 'la', 'memoria', 'la', 'verdad', 'la', 'justicia', 'y', 'la', 'no', 'repetición', 'de', 'la', 'violencia', 'construyamos', 'la', 'reconciliación', 'nacional']",-0.296
545,el pueblo de chiapas decidió en un ejercicio histórico de participación que su destino estuviera ligado al de la república mexicana hoy las y los chiapanecos cumplimos ser mexicanos por convicción y elección,"['el', 'pueblo', 'de', 'chiapas', 'decidió', 'en', 'un', 'ejercicio', 'histórico', 'de', 'participación', 'que', 'su', 'destino', 'estuviera', 'ligado', 'al', 'de', 'la', 'república', 'mexicana', 'hoy', 'las', 'y', 'los', 'chiapanecos', 'cumplimos', 'ser', 'mexicanos', 'por', 'convicción', 'y', 'elección']",0.0
546,en el pleno del,"['en', 'el', 'pleno', 'del']",0.0
547,en la glosa del cuarto informe de gobierno analizamos la política exterior del,"['en', 'la', 'glosa', 'del', 'cuarto', 'informe', 'de', 'gobierno', 'analizamos', 'la', 'política', 'exterior', 'del']",0.0
548,realizamos el foro políticas públicas desde la psicología con el objetivo de convocar especialistas médicos y psicólogos para elaborar mecanismos que permitan atender de manera oportuna las problemáticas en materia de salud mental en méxico,"['realizamos', 'el', 'foro', 'políticas', 'públicas', 'desde', 'la', 'psicología', 'con', 'el', 'objetivo', 'de', 'convocar', 'especialistas', 'médicos', 'y', 'psicólogos', 'para', 'elaborar', 'mecanismos', 'que', 'permitan', 'atender', 'de', 'manera', 'oportuna', 'las', 'problemáticas', 'en', 'materia', 'de', 'salud', 'mental', 'en', 'méxico']",0.0
549,3,['3'],0.0
550,este día conmemoramos el 175 aniversario de la gesta heroica de chapultepec donde los cadetes menores de edad dieron su vida por la patria reconocemos su valentía y lealtad por la defensa de nuestra soberanía,"['este', 'día', 'conmemoramos', 'el', '175', 'aniversario', 'de', 'la', 'gesta', 'heroica', 'de', 'chapultepec', 'donde', 'los', 'cadetes', 'menores', 'de', 'edad', 'dieron', 'su', 'vida', 'por', 'la', 'patria', 'reconocemos', 'su', 'valentía', 'y', 'lealtad', 'por', 'la', 'defensa', 'de', 'nuestra', 'soberanía']",0.0
551,la noche del viernes el,"['la', 'noche', 'del', 'viernes', 'el']",0.0
552,hoy es el día mundial para la,"['hoy', 'es', 'el', 'día', 'mundial', 'para', 'la']",0.0
553,la gente de chiapas es lo más valioso que tiene esta tierra seguimos que recorriendo cada rincón del estado escuchando y trabajando junto a las comunidades estamos construyendo un futuro a la altura de nuestros sueños y necesidades,"['la', 'gente', 'de', 'chiapas', 'es', 'lo', 'más', 'valioso', 'que', 'tiene', 'esta', 'tierra', 'seguimos', 'que', 'recorriendo', 'cada', 'rincón', 'del', 'estado', 'escuchando', 'y', 'trabajando', 'junto', 'a', 'las', 'comunidades', 'estamos', 'construyendo', 'un', 'futuro', 'a', 'la', 'altura', 'de', 'nuestros', 'sueños', 'y', 'necesidades']",0.0
554,qué cambiará con la aprobación del dictamen para reformar la,"['qué', 'cambiará', 'con', 'la', 'aprobación', 'del', 'dictamen', 'para', 'reformar', 'la']",0.0
555,ayer se aprobó en el,"['ayer', 'se', 'aprobó', 'en', 'el']",0.0
556,en la ruta morena los chiapanecos,"['en', 'la', 'ruta', 'morena', 'los', 'chiapanecos']",0.0
557,les comparto mi participación en tribuna sobre la discusión en materia de la reforma a la guardia nacional donde expuse la necesidad de avanzar hacia la reconciliación nacional dejando atrás la confrontación para construir la paz plena y duradera,"['les', 'comparto', 'mi', 'participación', 'en', 'tribuna', 'sobre', 'la', 'discusión', 'en', 'materia', 'de', 'la', 'reforma', 'a', 'la', 'guardia', 'nacional', 'donde', 'expuse', 'la', 'necesidad', 'de', 'avanzar', 'hacia', 'la', 'reconciliación', 'nacional', 'dejando', 'atrás', 'la', 'confrontación', 'para', 'construir', 'la', 'paz', 'plena', 'y', 'duradera']",0.0
558,en el día internacional de la alfabetización debemos recordar la importancia de garantizar espacios para el desarrollo pleno de todas las personas con una educación de calidad igualitaria e inclusiva,"['en', 'el', 'día', 'internacional', 'de', 'la', 'alfabetización', 'debemos', 'recordar', 'la', 'importancia', 'de', 'garantizar', 'espacios', 'para', 'el', 'desarrollo', 'pleno', 'de', 'todas', 'las', 'personas', 'con', 'una', 'educación', 'de', 'calidad', 'igualitaria', 'e', 'inclusiva']",0.0
559,hoy conmemoramos el aniversario luctuoso del general ignacio zaragoza héroe de la batalla de puebla del 5 de mayo reconocemos su patriotismo y su valiente defensa en favor de la soberanía nacional,"['hoy', 'conmemoramos', 'el', 'aniversario', 'luctuoso', 'del', 'general', 'ignacio', 'zaragoza', 'héroe', 'de', 'la', 'batalla', 'de', 'puebla', 'del', '5', 'de', 'mayo', 'reconocemos', 'su', 'patriotismo', 'y', 'su', 'valiente', 'defensa', 'en', 'favor', 'de', 'la', 'soberanía', 'nacional']",0.4019
560,comparto con ustedes mi última intervención en el,"['comparto', 'con', 'ustedes', 'mi', 'última', 'intervención', 'en', 'el']",0.0
561,chiapas también avanza gracias al empeño que las niñas y niños depositan en sus sueños y anhelos sigamos trabajando para impulsar sus metas,"['chiapas', 'también', 'avanza', 'gracias', 'al', 'empeño', 'que', 'las', 'niñas', 'y', 'niños', 'depositan', 'en', 'sus', 'sueños', 'y', 'anhelos', 'sigamos', 'trabajando', 'para', 'impulsar', 'sus', 'metas']",0.0
562,las mujeres indígenas han sido parte importante en las luchas de sus pueblos son conocidas como garantes de la cultura y juegan un papel fundamental en sus familias y sus comunidades el día de hoy es un tributo a su historia y un paso importante para su empoderamiento,"['las', 'mujeres', 'indígenas', 'han', 'sido', 'parte', 'importante', 'en', 'las', 'luchas', 'de', 'sus', 'pueblos', 'son', 'conocidas', 'como', 'garantes', 'de', 'la', 'cultura', 'y', 'juegan', 'un', 'papel', 'fundamental', 'en', 'sus', 'familias', 'y', 'sus', 'comunidades', 'el', 'día', 'de', 'hoy', 'es', 'un', 'tributo', 'a', 'su', 'historia', 'y', 'un', 'paso', 'importante', 'para', 'su', 'empoderamiento']",0.0
563,la obligación que tenemos como representantes populares es fundamentalmente estar presente en el territorio compartiendo sus luchas y ayudando a resolver sus necesidades por eso estoy orgullosa de ser parte de un pueblo chiapaneco y siempre estaré dispuesta a defenderlo,"['la', 'obligación', 'que', 'tenemos', 'como', 'representantes', 'populares', 'es', 'fundamentalmente', 'estar', 'presente', 'en', 'el', 'territorio', 'compartiendo', 'sus', 'luchas', 'y', 'ayudando', 'a', 'resolver', 'sus', 'necesidades', 'por', 'eso', 'estoy', 'orgullosa', 'de', 'ser', 'parte', 'de', 'un', 'pueblo', 'chiapaneco', 'y', 'siempre', 'estaré', 'dispuesta', 'a', 'defenderlo']",0.1779
564,el presidente,"['el', 'presidente']",0.0
565,"han sido 4 años de trabajo arduo y con obstáculos para conseguir la reconciliación nacional y recuperar la paz que el régimen de corrupción nos arrebató no nos vamos a rendir hasta conseguir un país más justo e igualitario

es un honor estar con obrador","['han', 'sido', '4', 'años', 'de', 'trabajo', 'arduo', 'y', 'con', 'obstáculos', 'para', 'conseguir', 'la', 'reconciliación', 'nacional', 'y', 'recuperar', 'la', 'paz', 'que', 'el', 'régimen', 'de', 'corrupción', 'nos', 'arrebató', 'no', 'nos', 'vamos', 'a', 'rendir', 'hasta', 'conseguir', 'un', 'país', 'más', 'justo', 'e', 'igualitario', 'es', 'un', 'honor', 'estar', 'con', 'obrador']",0.25
566,agradezco el cariño y el recibimiento por parte de las niñas y niños durante nuestro recorrido por puerto madero motozintla tapachula y huixtla es un gusto conocer de cerca su compromiso con sus actividades escolares y saber que se encaminan con éxito hacia sus metas,"['agradezco', 'el', 'cariño', 'y', 'el', 'recibimiento', 'por', 'parte', 'de', 'las', 'niñas', 'y', 'niños', 'durante', 'nuestro', 'recorrido', 'por', 'puerto', 'madero', 'motozintla', 'tapachula', 'y', 'huixtla', 'es', 'un', 'gusto', 'conocer', 'de', 'cerca', 'su', 'compromiso', 'con', 'sus', 'actividades', 'escolares', 'y', 'saber', 'que', 'se', 'encaminan', 'con', 'éxito', 'hacia', 'sus', 'metas']",0.0
567,me llena de dicha cada vez que tengo la oportunidad de convivir con mi gente de chiapas este recorrido por la educación de nuestras niñas y niños ha estado lleno de ánimo y esperanza gracias tecpatán y mezcalapa,"['me', 'llena', 'de', 'dicha', 'cada', 'vez', 'que', 'tengo', 'la', 'oportunidad', 'de', 'convivir', 'con', 'mi', 'gente', 'de', 'chiapas', 'este', 'recorrido', 'por', 'la', 'educación', 'de', 'nuestras', 'niñas', 'y', 'niños', 'ha', 'estado', 'lleno', 'de', 'ánimo', 'y', 'esperanza', 'gracias', 'tecpatán', 'y', 'mezcalapa']",0.34
568,seguimos recorriendo nuestro hermoso estado de,"['seguimos', 'recorriendo', 'nuestro', 'hermoso', 'estado', 'de']",0.0
569,el regreso a clases trae consigo nuevas metas y sueños para las niñas y niños de nuestro estado durante nuestro recorrido por tuxtla tuvimos el gusto de platicar sobre el papel fundamental de la educación para alcanzar una sociedad más equitativa,"['el', 'regreso', 'a', 'clases', 'trae', 'consigo', 'nuevas', 'metas', 'y', 'sueños', 'para', 'las', 'niñas', 'y', 'niños', 'de', 'nuestro', 'estado', 'durante', 'nuestro', 'recorrido', 'por', 'tuxtla', 'tuvimos', 'el', 'gusto', 'de', 'platicar', 'sobre', 'el', 'papel', 'fundamental', 'de', 'la', 'educación', 'para', 'alcanzar', 'una', 'sociedad', 'más', 'equitativa']",0.0
570,el desarrollo de méxico va de la mano con la educación y el compromiso que cada una de las y los niños cosechan en las aulas visitamos los municipios de zinacantan y el pueblo de larrainzar para platicar sobre el próximo regreso a clases y conocer sus opiniones,"['el', 'desarrollo', 'de', 'méxico', 'va', 'de', 'la', 'mano', 'con', 'la', 'educación', 'y', 'el', 'compromiso', 'que', 'cada', 'una', 'de', 'las', 'y', 'los', 'niños', 'cosechan', 'en', 'las', 'aulas', 'visitamos', 'los', 'municipios', 'de', 'zinacantan', 'y', 'el', 'pueblo', 'de', 'larrainzar', 'para', 'platicar', 'sobre', 'el', 'próximo', 'regreso', 'a', 'clases', 'y', 'conocer', 'sus', 'opiniones']",0.0
571,amigas y amigos desde el municipio de tumbalá chiapas les invito a que nos acompañen a la gira que realizaremos en nuestro bello estado para hablar de la educación en nuestro país y sobre el próximo regreso a clases,"['amigas', 'y', 'amigos', 'desde', 'el', 'municipio', 'de', 'tumbalá', 'chiapas', 'les', 'invito', 'a', 'que', 'nos', 'acompañen', 'a', 'la', 'gira', 'que', 'realizaremos', 'en', 'nuestro', 'bello', 'estado', 'para', 'hablar', 'de', 'la', 'educación', 'en', 'nuestro', 'país', 'y', 'sobre', 'el', 'próximo', 'regreso', 'a', 'clases']",0.0
572,exhorto a mis compañeras y compañeros del,"['exhorto', 'a', 'mis', 'compañeras', 'y', 'compañeros', 'del']",0.0
573,michelle es un ejemplo no solo para las infancias chiapanecas lo es para todo méxico mi cariño admiración y apoyo para ella hoy y siempre,"['michelle', 'es', 'un', 'ejemplo', 'no', 'solo', 'para', 'las', 'infancias', 'chiapanecas', 'lo', 'es', 'para', 'todo', 'méxico', 'mi', 'cariño', 'admiración', 'y', 'apoyo', 'para', 'ella', 'hoy', 'y', 'siempre']",-0.296
574,un pueblo que se identifica con sus orígenes es un pueblo invencible hoy celebramos a los,"['un', 'pueblo', 'que', 'se', 'identifica', 'con', 'sus', 'orígenes', 'es', 'un', 'pueblo', 'invencible', 'hoy', 'celebramos', 'a', 'los']",0.0
575,juan óscar trinidad palacios fue un gran compañero y amigo las palabras quedan cortas para expresar mi cariño hacia él y la profunda tristeza que significa esta pérdida mis más sincero pésame a su familia y todas las personas que lo quisimos y lo admiramos descanse en paz,"['juan', 'óscar', 'trinidad', 'palacios', 'fue', 'un', 'gran', 'compañero', 'y', 'amigo', 'las', 'palabras', 'quedan', 'cortas', 'para', 'expresar', 'mi', 'cariño', 'hacia', 'él', 'y', 'la', 'profunda', 'tristeza', 'que', 'significa', 'esta', 'pérdida', 'mis', 'más', 'sincero', 'pésame', 'a', 'su', 'familia', 'y', 'todas', 'las', 'personas', 'que', 'lo', 'quisimos', 'y', 'lo', 'admiramos', 'descanse', 'en', 'paz']",0.0
576,envío mis felicitaciones a la maestra,"['envío', 'mis', 'felicitaciones', 'a', 'la', 'maestra']",0.0
577,la política energética adoptada por el presidente,"['la', 'política', 'energética', 'adoptada', 'por', 'el', 'presidente']",0.0
578,este día tuve la oportunidad de platicar con mi amigo el gobernador,"['este', 'día', 'tuve', 'la', 'oportunidad', 'de', 'platicar', 'con', 'mi', 'amigo', 'el', 'gobernador']",0.0
579,251,['251'],0.0
580,les comparto un fragmento de la entrevista que me realizó susana solis de,"['les', 'comparto', 'un', 'fragmento', 'de', 'la', 'entrevista', 'que', 'me', 'realizó', 'susana', 'solis', 'de']",0.0
581,en tierra tsotsil la senadora,"['en', 'tierra', 'tsotsil', 'la', 'senadora']",0.0
582,la alegría es contagiosa por eso disfruto tanto recorrer,"['la', 'alegría', 'es', 'contagiosa', 'por', 'eso', 'disfruto', 'tanto', 'recorrer']",0.0
583,día muy provechoso en la comisión permanente en el que además de reencontrarme con compañeras y compañeros legisladores dialogamos sobre sobre la visita del presidente,"['día', 'muy', 'provechoso', 'en', 'la', 'comisión', 'permanente', 'en', 'el', 'que', 'además', 'de', 'reencontrarme', 'con', 'compañeras', 'y', 'compañeros', 'legisladores', 'dialogamos', 'sobre', 'sobre', 'la', 'visita', 'del', 'presidente']",0.0
584,con mucho entusiasmo me incorporo esta semana a la comisión permanente a mes y medio de que inicie el siguiente periodo ordinario debemos seguir firmes en nuestro compromiso de defender los intereses del pueblo mexicano  que tengan un excelente miércoles,"['con', 'mucho', 'entusiasmo', 'me', 'incorporo', 'esta', 'semana', 'a', 'la', 'comisión', 'permanente', 'a', 'mes', 'y', 'medio', 'de', 'que', 'inicie', 'el', 'siguiente', 'periodo', 'ordinario', 'debemos', 'seguir', 'firmes', 'en', 'nuestro', 'compromiso', 'de', 'defender', 'los', 'intereses', 'del', 'pueblo', 'mexicano', 'que', 'tengan', 'un', 'excelente', 'miércoles']",0.1027
585,en cada niña y niño de,"['en', 'cada', 'niña', 'y', 'niño', 'de']",0.0
586,méxico lindo y querido,"['méxico', 'lindo', 'y', 'querido']",0.0
587,desde washington nuestro presidente,"['desde', 'washington', 'nuestro', 'presidente']",0.0
588,la sabiduría de las personas adultas mayores es uno de nuestros grandes tesoros escucharlas nos permite aprender de ellas gracias a su experiencia y nos da las herramientas para atender sus necesidades como ya ocurre con programas como la,"['la', 'sabiduría', 'de', 'las', 'personas', 'adultas', 'mayores', 'es', 'uno', 'de', 'nuestros', 'grandes', 'tesoros', 'escucharlas', 'nos', 'permite', 'aprender', 'de', 'ellas', 'gracias', 'a', 'su', 'experiencia', 'y', 'nos', 'da', 'las', 'herramientas', 'para', 'atender', 'sus', 'necesidades', 'como', 'ya', 'ocurre', 'con', 'programas', 'como', 'la']",0.0
589,gracias por tu visita a,"['gracias', 'por', 'tu', 'visita', 'a']",0.0
590,nuestro presidente,"['nuestro', 'presidente']",0.0
591,gracias por tu visita a,"['gracias', 'por', 'tu', 'visita', 'a']",0.0
592,nuestro presidente,"['nuestro', 'presidente']",0.0
593,el,['el'],0.0
594,presidente,['presidente'],0.0
595,"en chiapas sabemos hacer equipo por eso agradezco profundamente a todas las personas que buscan la manera de sumarse a esta transformación pues son ellas y ellos quienes la hacen posible
a mis amigas de los taxis rosas les envío un enorme abrazo","['en', 'chiapas', 'sabemos', 'hacer', 'equipo', 'por', 'eso', 'agradezco', 'profundamente', 'a', 'todas', 'las', 'personas', 'que', 'buscan', 'la', 'manera', 'de', 'sumarse', 'a', 'esta', 'transformación', 'pues', 'son', 'ellas', 'y', 'ellos', 'quienes', 'la', 'hacen', 'posible', 'a', 'mis', 'amigas', 'de', 'los', 'taxis', 'rosas', 'les', 'envío', 'un', 'enorme', 'abrazo']",0.0
596,a cuatro años del triunfo obtenido en 2018 la cuarta transformación está más fuerte que nunca y puede garantizarse la aprobación de la,"['a', 'cuatro', 'años', 'del', 'triunfo', 'obtenido', 'en', '2018', 'la', 'cuarta', 'transformación', 'está', 'más', 'fuerte', 'que', 'nunca', 'y', 'puede', 'garantizarse', 'la', 'aprobación', 'de', 'la']",0.0
597,con honestidad y sin corrupción méxico avanza hacia la autosuficiencia energética,"['con', 'honestidad', 'y', 'sin', 'corrupción', 'méxico', 'avanza', 'hacia', 'la', 'autosuficiencia', 'energética']",-0.5574
598,la,['la'],0.0
599,mensaje del presidente,"['mensaje', 'del', 'presidente']",0.0
600,hoy se cumplen cuatro años del triunfo histórico de la,"['hoy', 'se', 'cumplen', 'cuatro', 'años', 'del', 'triunfo', 'histórico', 'de', 'la']",0.0
601,"sembrando vida es otro de los programas federales con mayor presencia en el sur de méxico

solamente en chiapas más de 80 mil sembradoras y sembradores reciben directamente este apoyo y debido a su eficacia ya ha comenzado a replicarse en otros países","['sembrando', 'vida', 'es', 'otro', 'de', 'los', 'programas', 'federales', 'con', 'mayor', 'presencia', 'en', 'el', 'sur', 'de', 'méxico', 'solamente', 'en', 'chiapas', 'más', 'de', '80', 'mil', 'sembradoras', 'y', 'sembradores', 'reciben', 'directamente', 'este', 'apoyo', 'y', 'debido', 'a', 'su', 'eficacia', 'ya', 'ha', 'comenzado', 'a', 'replicarse', 'en', 'otros', 'países']",0.34
602,las niñas y mujeres de,"['las', 'niñas', 'y', 'mujeres', 'de']",0.0
603,en el,"['en', 'el']",0.0
604,"aunque el tramo 1 del tren maya recorrerá solo una parte de chiapas su impacto en nuestro estado será positivo en sectores como la infraestructura el turismo y la generación de empleos
el sur de méxico tiene garantizado el desarrollo con proyectos como el","['aunque', 'el', 'tramo', '1', 'del', 'tren', 'maya', 'recorrerá', 'solo', 'una', 'parte', 'de', 'chiapas', 'su', 'impacto', 'en', 'nuestro', 'estado', 'será', 'positivo', 'en', 'sectores', 'como', 'la', 'infraestructura', 'el', 'turismo', 'y', 'la', 'generación', 'de', 'empleos', 'el', 'sur', 'de', 'méxico', 'tiene', 'garantizado', 'el', 'desarrollo', 'con', 'proyectos', 'como', 'el']",0.0
605,la,['la'],0.0
606,en el,"['en', 'el']",0.0
607,recorrer el estado para recogiendo el sentir de las y los chiapanecos es indispensable para detonar el desarrollo desde el,"['recorrer', 'el', 'estado', 'para', 'recogiendo', 'el', 'sentir', 'de', 'las', 'y', 'los', 'chiapanecos', 'es', 'indispensable', 'para', 'detonar', 'el', 'desarrollo', 'desde', 'el']",0.0
608,el desarrollo del sur del país ha sido una de las prioridades del gobierno de méxico muestra de ello son las más de un millón y medio de personas que solamente en,"['el', 'desarrollo', 'del', 'sur', 'del', 'país', 'ha', 'sido', 'una', 'de', 'las', 'prioridades', 'del', 'gobierno', 'de', 'méxico', 'muestra', 'de', 'ello', 'son', 'las', 'más', 'de', 'un', 'millón', 'y', 'medio', 'de', 'personas', 'que', 'solamente', 'en']",0.34
609,"como senadora una de las mayores satisfacciones que tengo es poder platicar con la gente para entender y atender sus necesidades

el bienestar debe llegar a todo nuestro estado y solo trabajando en unidad con el pueblo consolidaremos la transformación de","['como', 'senadora', 'una', 'de', 'las', 'mayores', 'satisfacciones', 'que', 'tengo', 'es', 'poder', 'platicar', 'con', 'la', 'gente', 'para', 'entender', 'y', 'atender', 'sus', 'necesidades', 'el', 'bienestar', 'debe', 'llegar', 'a', 'todo', 'nuestro', 'estado', 'y', 'solo', 'trabajando', 'en', 'unidad', 'con', 'el', 'pueblo', 'consolidaremos', 'la', 'transformación', 'de']",0.0
610,la refinería de dos bocas próxima a inaugurarse en su primera etapa demuestra el compromiso del gobierno de méxico por garantizar la soberanía energética de nuestro país y se suma a los importantes proyectos y programas que actualmente impulsan el desarrollo del sur de méxico,"['la', 'refinería', 'de', 'dos', 'bocas', 'próxima', 'a', 'inaugurarse', 'en', 'su', 'primera', 'etapa', 'demuestra', 'el', 'compromiso', 'del', 'gobierno', 'de', 'méxico', 'por', 'garantizar', 'la', 'soberanía', 'energética', 'de', 'nuestro', 'país', 'y', 'se', 'suma', 'a', 'los', 'importantes', 'proyectos', 'y', 'programas', 'que', 'actualmente', 'impulsan', 'el', 'desarrollo', 'del', 'sur', 'de', 'méxico']",0.0
611,de la preservación de cenotes ríos subterráneos y vestigios que se han encontrado en las excavaciones y de las consultas y el diálogo permanente con las comunidades pues sobre todo el tren maya se construye respetando los derechos del pueblo,"['de', 'la', 'preservación', 'de', 'cenotes', 'ríos', 'subterráneos', 'y', 'vestigios', 'que', 'se', 'han', 'encontrado', 'en', 'las', 'excavaciones', 'y', 'de', 'las', 'consultas', 'y', 'el', 'diálogo', 'permanente', 'con', 'las', 'comunidades', 'pues', 'sobre', 'todo', 'el', 'tren', 'maya', 'se', 'construye', 'respetando', 'los', 'derechos', 'del', 'pueblo']",0.0
612,"amigas y amigos les saludo con mucho cariño desde balancán tabasco donde acudimos a la tercera jornada nacional de siembra

que tengan un excelente fin de semana","['amigas', 'y', 'amigos', 'les', 'saludo', 'con', 'mucho', 'cariño', 'desde', 'balancán', 'tabasco', 'donde', 'acudimos', 'a', 'la', 'tercera', 'jornada', 'nacional', 'de', 'siembra', 'que', 'tengan', 'un', 'excelente', 'fin', 'de', 'semana']",0.0
613,millones de mexicanas y mexicanos tienen la convicción de estar en el lado correcto de la historia la esperanza sigue creciendo y cada vez llega a más rincones de méxico,"['millones', 'de', 'mexicanas', 'y', 'mexicanos', 'tienen', 'la', 'convicción', 'de', 'estar', 'en', 'el', 'lado', 'correcto', 'de', 'la', 'historia', 'la', 'esperanza', 'sigue', 'creciendo', 'y', 'cada', 'vez', 'llega', 'a', 'más', 'rincones', 'de', 'méxico']",0.0
614,con el reciente triunfo de,"['con', 'el', 'reciente', 'triunfo', 'de']",0.0
615,los resultados de estas últimas elecciones lo han dejado muy claro la,"['los', 'resultados', 'de', 'estas', 'últimas', 'elecciones', 'lo', 'han', 'dejado', 'muy', 'claro', 'la']",0.0
616,muchísimas felicidades al,"['muchísimas', 'felicidades', 'al']",0.0
617,"lamento profundamente el fallecimiento de rubén de jesús valdez díaz presidente municipal de teopisca

hago un llamado a las autoridades competentes para que investiguen hasta las últimas consecuencias y esclarezcan este terrible suceso lo antes posible","['lamento', 'profundamente', 'el', 'fallecimiento', 'de', 'rubén', 'de', 'jesús', 'valdez', 'díaz', 'presidente', 'municipal', 'de', 'teopisca', 'hago', 'un', 'llamado', 'a', 'las', 'autoridades', 'competentes', 'para', 'que', 'investiguen', 'hasta', 'las', 'últimas', 'consecuencias', 'y', 'esclarezcan', 'este', 'terrible', 'suceso', 'lo', 'antes', 'posible']",-0.2263
618,con los triunfos en,"['con', 'los', 'triunfos', 'en']",0.0
619,en,['en'],0.0
620,,[],0.0
